CODI_PROGRAMA;CODEX;CODASS;CREDITS;CURS;Q;APR;NOTA_PROF;NOTA_NUM_AVAL;NF;GR
752;278286;240132;4.5;2015;2;S;9.3;9.3;9.3;31
752;278286;240141;6;2016;1;S;7.2;7.2;7.2;23
752;278286;240053;6;2016;2;S;6.8;6.8;6.8;10
752;278286;240061;6;2016;2;S;5.9;5.9;5.9;53
752;278286;240071;6;2016;2;S;5.8;5.8;5.8;32
752;278286;240042;6;2015;1;S;6.3;6.3;6.3;22
752;278286;240055;3;2015;2;S;7.4;7.4;7.4;22
752;278286;240502;3;2015;1;S;8;8;8;10
752;278286;240161;6;2016;1;S;6.1;6.1;6.1;21
752;278286;240172;6;2017;1;S;6.9;6.9;6.9;32
752;278286;240044;3;2015;1;S;7;7;7;13
752;278286;240151;4.5;2015;2;S;5.3;5.3;5.3;21
752;278286;240051;6;2015;2;S;7.4;7.4;7.4;30
752;278286;240052;6;2015;2;S;7;7;7;24
752;278286;240141;6;2015;2;N;3;3;3;42
752;278286;240133;6;2015;2;S;5;5;5;30
752;278286;240073;4.5;2016;2;S;6.2;6.2;6.2;44
752;278286;240133;6;2014;2;N;2.9;2.9;2.9;20
752;278286;240041;6;2014;2;S;5.9;5.9;5.9;10
752;278286;240043;4.5;2015;1;S;5.3;5.3;5.3;23
752;278286;240171;6;2016;2;S;6.7;6.7;6.7;34
752;278286;240132;4.5;2015;1;N;4.3;4.3;4.3;33
752;278286;240072;7.5;2016;2;S;6;6;6;42
752;278286;240064;3;2016;1;S;7.8;7.8;7.8;13
752;278286;620A015;1.5;2013;1;S;;;;
752;278286;240063;6;2016;1;S;6;6;6;31
752;278286;240162;4.5;2016;2;S;6.5;6.5;6.5;10
752;278286;240031;6;2015;1;S;5.1;5.1;5.1;22
752;278286;240131;6;2014;2;S;5.5;5.5;5.5;20
752;278286;240062;4.5;2016;1;S;5.4;5.4;5.4;22
752;278286;240032;4.5;2014;2;S;7.7;7.7;7.7;21
752;278286;240054;4.5;2016;1;S;5;5;5;43
752;278286;240053;6;2016;1;N;2.5;2.5;2.5;43
752;278286;240133;6;2015;1;N;3.6;3.6;3.6;40
752;278287;240031;6;2014;1;S;5;5;5;41
752;278287;240131;6;2014;1;S;5.2;5.2;5.2;20
752;278287;240043;4.5;2015;1;S;6.4;6.4;6.4;21
752;278287;240171;6;2016;1;S;8.7;8.7;8.7;12
752;278287;240071;6;2016;1;S;7.2;7.2;7.2;41
752;278287;240062;4.5;2016;1;S;5;5;5;11
752;278287;240042;6;2014;2;S;5.7;5.7;5.7;32
752;278287;240041;6;2014;2;S;5.8;5.8;5.8;20
752;278287;240073;4.5;2016;2;S;5.9;5.9;5.9;31
752;278287;240141;6;2014;2;S;7.1;7.1;7.1;31
752;278287;240161;6;2015;2;S;8.7;8.7;8.7;34
752;278287;240151;4.5;2015;2;S;6.7;6.7;6.7;31
752;278287;240053;6;2015;1;S;5.9;5.9;5.9;23
752;278287;240133;6;2014;1;S;5.1;5.1;5.1;30
752;278287;240054;4.5;2015;2;S;6;6;6;33
752;278287;240172;6;2016;1;S;6;6;6;11
752;278287;240064;3;2016;1;S;9.6;9.6;9.6;32
752;278287;240063;6;2016;2;S;7.8;7.8;7.8;12
752;278287;240032;4.5;2014;2;S;7.2;7.2;7.2;32
752;278287;240132;4.5;2014;2;S;6.2;6.2;6.2;11
752;278287;240180;12;2016;2;S;7.5;7.5;7.5;10
752;278287;240033;4.5;2015;1;S;5.2;5.2;5.2;11
752;278287;240061;6;2015;2;S;5.6;5.6;5.6;23
752;278287;240055;3;2015;2;S;7.4;7.4;7.4;11
752;278287;240162;4.5;2015;2;S;6.7;6.7;6.7;30
752;278287;240052;6;2015;1;S;6.8;6.8;6.8;11
752;278287;240072;7.5;2016;1;S;6;6;6;11
752;278287;240051;6;2015;1;S;5.4;5.4;5.4;32
752;278287;240044;3;2014;2;S;9;9;9;11
752;278287;240405;3;2015;1;S;8;8;8;10
752;278296;240072;7.5;2017;1;S;5;5;5;44
752;278296;240063;6;2016;1;S;7.4;7.4;7.4;33
752;278296;240071;6;2017;1;S;7.1;7.1;7.1;41
752;278296;240041;6;2015;1;S;8;8;8;20
752;278296;240131;6;2014;1;N;4.1;4.1;4.1;20
752;278296;240162;4.5;2016;1;S;6.8;6.8;6.8;40
752;278296;240131;6;2014;2;S;7;7;7;20
752;278296;240151;4.5;2015;2;S;6.9;6.9;6.9;31
752;278296;240172;6;2017;1;N;4.3;4.3;4.3;40
752;278296;240061;6;2016;1;S;5;5;5;41
752;278296;240053;6;2015;2;S;5.1;5.1;5.1;31
752;278296;240043;4.5;2015;1;S;5.4;5.4;5.4;21
752;278296;240141;6;2015;2;S;6.7;6.7;6.7;40
752;278296;240062;4.5;2016;1;S;6.2;6.2;6.2;41
752;278296;240161;6;2016;1;S;6.4;6.4;6.4;42
752;278296;240032;4.5;2014;2;S;7.7;7.7;7.7;21
752;278296;240051;6;2015;2;S;5;5;5;30
752;278296;240141;6;2015;1;N;2.2;2.2;2.2;21
752;278296;240640;4.5;2017;1;S;9;9;9;10
752;278296;240133;6;2014;2;S;5;5;5;20
752;278296;240031;6;2014;2;S;5.2;5.2;5.2;21
752;278296;240054;4.5;2015;2;S;5.6;5.6;5.6;43
752;278296;240055;3;2015;2;S;7.3;7.3;7.3;31
752;278296;240052;6;2015;2;S;6.7;6.7;6.7;33
752;278296;240172;6;2016;2;N;3;3;3;43
752;278296;240503;3;2015;1;S;7.2;7.2;7.2;10
752;278296;240064;3;2016;2;S;9;9;9;23
752;278296;240073;4.5;2016;2;S;6.6;6.6;6.6;42
752;278296;240044;3;2015;1;S;8.4;8.4;8.4;21
752;278296;240033;4.5;2014;2;S;7.1;7.1;7.1;21
752;278296;240132;4.5;2014;1;S;5.4;5.4;5.4;22
752;278296;240171;6;2016;2;S;5.2;5.2;5.2;42
752;278296;240042;6;2015;1;S;6.5;6.5;6.5;21
752;278305;240132;4.5;2014;2;S;7.2;7.2;7.2;21
752;278305;240041;6;2015;1;S;5.3;5.3;5.3;20
752;278305;240054;4.5;2015;2;S;6.3;6.3;6.3;24
752;278305;240063;6;2016;1;N;4.6;4.6;4.6;22
752;278305;240031;6;2015;1;S;5.3;5.3;5.3;40
752;278305;240042;6;2015;1;S;5.4;5.4;5.4;22
752;278305;240141;6;2015;1;S;5;5;5;23
752;278305;240032;4.5;2014;2;S;7.4;7.4;7.4;21
752;278305;240053;6;2015;2;S;5.7;5.7;5.7;21
752;278305;240171;6;2017;1;N;4.1;4.1;4.1;33
752;278305;240063;6;2017;1;S;5.5;5.5;5.5;20
752;278305;240033;4.5;2014;2;S;5.7;5.7;5.7;22
752;278305;240151;4.5;2015;2;S;5.3;5.3;5.3;23
752;278305;240051;6;2015;2;S;6.1;6.1;6.1;21
752;278305;240052;6;2015;2;S;6;6;6;24
752;278305;240133;6;2014;1;N;2.5;2.5;2.5;40
752;278305;240061;6;2016;1;S;6;6;6;23
752;278305;240403;3;2015;1;S;6.2;6.2;6.2;10
752;278305;240031;6;2014;2;N;1;1;1;21
752;278305;240131;6;2014;2;S;5.2;5.2;5.2;20
752;278305;240133;6;2014;2;S;5.2;5.2;5.2;20
752;278305;240073;4.5;2017;1;S;5.7;5.7;5.7;24
752;278305;240162;4.5;2016;1;S;5.8;5.8;5.8;20
752;278305;240172;6;2016;2;S;7.8;7.8;7.8;
752;278305;240071;6;2016;2;S;7.8;7.8;7.8;
752;278305;240072;7.5;2017;1;S;5.4;5.4;5.4;43
752;278305;240161;6;2016;1;S;5;5;5;21
752;278305;240064;3;2016;1;S;6.5;6.5;6.5;21
752;278305;240044;3;2015;1;S;8.3;8.3;8.3;21
752;278305;240055;3;2015;2;S;6.3;6.3;6.3;22
752;278305;240043;4.5;2015;1;S;6.6;6.6;6.6;23
752;278305;240062;4.5;2016;1;S;5.7;5.7;5.7;22
752;278468;240031;6;2014;2;S;6.2;6.2;6.2;
752;278468;240151;4.5;2015;2;S;7.7;7.7;7.7;11
752;278468;240055;3;2016;1;S;7.4;7.4;7.4;41
752;278468;240073;4.5;2016;2;S;7.5;7.5;7.5;33
752;278468;240131;6;2013;2;S;9.5;9.5;9.5;
752;278468;240062;4.5;2016;2;S;7.7;7.7;7.7;11
752;278468;240172;6;2016;1;S;6.5;6.5;6.5;33
752;278468;240132;4.5;2014;1;S;7;7;7;11
752;278468;240061;6;2016;1;S;7.5;7.5;7.5;24
752;278468;240171;6;2016;2;S;7.3;7.3;7.3;24
752;278468;240064;3;2016;1;S;8.5;8.5;8.5;12
752;278468;240051;6;2015;2;S;7.9;7.9;7.9;30
752;278468;240042;6;2014;1;S;7;7;7;
752;278468;240071;6;2016;2;S;7.3;7.3;7.3;21
752;278468;240053;6;2016;1;S;5.5;5.5;5.5;44
752;278468;240054;4.5;2015;2;S;7.6;7.6;7.6;31
752;278468;240044;3;2015;2;S;10;10;10;21
752;278468;240043;4.5;2015;1;S;6;6;6;11
752;278468;240063;6;2016;1;S;5.7;5.7;5.7;21
752;278468;240133;6;2014;2;N;2.7;2.7;2.7;30
752;278468;240033;4.5;2014;2;S;8;8;8;31
752;278468;240032;4.5;2014;2;S;5.8;5.8;5.8;
752;278468;240041;6;2015;1;S;7;7;7;30
752;278468;240052;6;2015;2;S;9;9;9;34
752;278468;240162;4.5;2016;1;S;8;8;8;40
752;278468;240072;7.5;2016;2;S;8;8;8;13
752;278468;240141;6;2015;1;S;5;5;5;41
752;278468;240133;6;2015;1;S;5.1;5.1;5.1;20
752;278468;240161;6;2016;2;S;7.6;7.6;7.6;33
752;278713;240171;6;2013;1;S;5.4;5.4;5.4;
752;278713;240041;6;2013;1;S;5;5;5;
752;278713;240052;6;2013;1;S;7;7;7;
752;278713;240402;3;2013;1;S;5.9;5.9;5.9;
752;278713;240055;3;2013;1;S;5.4;5.4;5.4;
752;278713;240054;4.5;2013;1;S;5;5;5;
752;278713;240051;6;2013;1;S;6.4;6.4;6.4;
752;278713;240042;6;2013;1;S;5.4;5.4;5.4;
752;278713;240033;4.5;2013;1;S;5;5;5;
752;278713;240071;6;2013;1;S;6.7;6.7;6.7;
752;278713;240172;6;2013;1;S;5;5;5;43
752;278713;240073;4.5;2014;1;S;6.9;6.9;6.9;53
752;278713;24703;6;2013;1;S;5.5;5.5;5.5;
752;278713;240063;6;2013;1;S;5.4;5.4;5.4;
752;278713;240132;4.5;2013;1;S;5;5;5;
752;278713;240141;6;2013;1;S;5;5;5;
752;278713;240072;7.5;2013;1;S;5.1;5.1;5.1;
752;278713;240162;4.5;2013;1;S;5;5;5;
752;278713;240062;4.5;2014;1;S;5;5;5;31
752;278713;240044;3;2013;1;S;9;9;9;32
752;278713;240133;6;2013;1;S;8;8;8;
752;278713;240053;6;2013;1;S;7;7;7;
752;278713;240032;4.5;2013;1;S;5;5;5;
752;278713;240151;4.5;2013;1;S;7;7;7;
752;278713;240131;6;2013;1;S;5.4;5.4;5.4;
752;278713;240043;4.5;2013;1;S;7;7;7;
752;278713;240180;12;2014;2;S;8;8;8;10
752;278713;240064;3;2013;2;S;7;7;7;22
752;278713;240061;6;2013;1;S;5;5;5;
752;278713;240161;6;2013;2;S;4.4;4.4;5;52
752;278713;240031;6;2013;1;S;6;6;6;
752;278720;240503;3;2013;1;S;7.5;7.5;7.5;10
752;278720;240A008;1;2014;2;S;;;;
752;278720;240162;4.5;2013;1;N;4;4;4;20
752;278720;240061;6;2013;1;S;5.6;5.6;5.6;
752;278720;240073;4.5;2013;2;S;7;7;7;23
752;278720;240062;4.5;2013;2;S;6.2;6.2;6.2;42
752;278720;240072;7.5;2013;2;S;5.6;5.6;5.6;33
752;278720;240132;4.5;2013;1;S;7;7;7;
752;278720;240071;6;2014;1;S;6.2;6.2;6.2;51
752;278720;240051;6;2013;2;N;2.1;2.1;2.1;10
752;278720;240133;6;2013;1;S;4;4;5;
752;278720;240054;4.5;2013;1;S;5.1;5.1;5.1;
752;278720;240031;6;2013;1;S;5;5;5;
752;278720;240151;4.5;2013;1;N;3.4;3.4;3.4;13
752;278720;240636;4.5;2014;2;S;8;8;8;10
752;278720;240064;3;2013;1;S;9;9;9;32
752;278720;240171;6;2013;1;S;9.2;9.2;9.2;
752;278720;240052;6;2013;1;S;7.7;7.7;7.7;
752;278720;240044;3;2013;1;S;7;7;7;23
752;278720;240032;4.5;2013;1;S;6.8;6.8;6.8;
752;278720;240131;6;2013;1;S;5.2;5.2;5.2;
752;278720;240041;6;2013;1;S;5.1;5.1;5.1;
752;278720;240151;4.5;2013;2;S;6;6;6;33
752;278720;240043;4.5;2013;1;S;6.8;6.8;6.8;
752;278720;240033;4.5;2013;1;S;5.8;5.8;5.8;
752;278720;240051;6;2014;1;S;5.5;5.5;5.5;40
752;278720;240172;6;2013;1;S;4.9;4.9;5;42
752;278720;240053;6;2013;1;S;5.2;5.2;5.2;
752;278720;240063;6;2013;1;S;5;5;5;
752;278720;240162;4.5;2013;2;S;4.9;4.9;5;50
752;278720;240042;6;2013;1;S;6.3;6.3;6.3;
752;278720;240055;3;2013;1;S;5.7;5.7;5.7;
752;278720;240141;6;2013;1;S;5;5;5;
752;278720;240161;6;2013;1;S;5.1;5.1;5.1;21
752;278720;240617;4.5;2014;1;S;8;8;8;10
752;278720;240640;4.5;2014;1;S;8.9;8.9;8.9;10
752;278720;240180;12;2014;2;S;10;10;10;10
752;278722;240151;4.5;2013;1;N;4.3;4.3;4.3;13
752;278722;240051;6;2013;2;N;2.9;2.9;2.9;10
752;278722;240071;6;2013;2;S;7;7;7;30
752;278722;240072;7.5;2013;2;S;5.4;5.4;5.4;33
752;278722;240052;6;2013;1;S;5;5;5;
752;278722;240162;4.5;2013;2;S;4;4.6;5;50
752;278722;240043;4.5;2013;1;S;5.8;5.8;5.8;
752;278722;240051;6;2014;2;S;6.3;6.3;6.3;40
752;278722;240161;6;2013;1;S;5.7;5.7;5.7;22
752;278722;240180;12;2014;1;N;0;0;0;10
752;278722;240617;4.5;2014;1;S;8;8;8;10
752;278722;240180;12;2016;2;S;7;7;7;10
752;278722;240162;4.5;2013;1;N;4.6;4.6;4.6;20
752;278722;240032;4.5;2013;1;S;6.3;6.3;6.3;
752;278722;240402;3;2013;1;S;5.7;5.7;5.7;
752;278722;240064;3;2013;1;S;9;9;9;32
752;278722;240041;6;2013;1;S;5.9;5.9;5.9;
752;278722;240072;7.5;2013;1;N;3.1;3.1;3.1;43
752;278722;24704;6;2013;1;S;5;5;5;
752;278722;240053;6;2013;1;S;4.3;4.3;5;
752;278722;240151;4.5;2013;2;S;5;5;5;33
752;278722;240172;6;2013;1;S;4.7;4.7;5;
752;278722;240051;6;2014;1;N;4;4;4;40
752;278722;240640;4.5;2014;1;S;8.1;8.1;8.1;10
752;278722;240044;3;2013;1;S;8.5;8.5;8.5;23
752;278722;240131;6;2013;1;S;5.1;5.1;5.1;
752;278722;240063;6;2013;1;S;5.2;5.2;5.2;
752;278722;240073;4.5;2013;2;S;5.6;5.6;5.6;21
752;278722;240062;4.5;2013;2;S;5;5;5;42
752;278722;240054;4.5;2013;1;S;7;7;7;
752;278722;240141;6;2013;1;S;6.9;6.9;6.9;
752;278722;240132;4.5;2013;1;S;5.8;5.8;5.8;
752;278722;240055;3;2013;1;S;5.5;5.5;5.5;
752;278722;240042;6;2013;1;S;5;5;5;
752;278722;240133;6;2013;1;S;5;5;5;
752;278722;240171;6;2013;1;S;5;5;5;
752;278722;240061;6;2013;1;S;5;5;5;
752;278722;240033;4.5;2013;1;S;5;5;5;
752;278722;240031;6;2013;1;S;5;5;5;
752;278723;240172;6;2014;2;N;1.8;1.8;1.8;34
752;278723;240071;6;2013;2;S;6;6;6;20
752;278723;240062;4.5;2013;2;N;3.4;3.4;3.4;42
752;278723;240162;4.5;2014;1;N;4.2;4.2;4.2;10
752;278723;240072;7.5;2016;2;S;5.1;5.1;5.1;31
752;278723;240033;4.5;2013;1;S;6;6;6;
752;278723;240141;6;2013;1;S;5.9;5.9;5.9;
752;278723;240072;7.5;2014;1;N;1.1;1.1;1.1;54
752;278723;240051;6;2013;1;S;5.8;5.8;5.8;50
752;278723;240180;12;2016;2;S;8;8;8;10
752;278723;240162;4.5;2013;2;N;0;0;0;50
752;278723;240643;4.5;2015;1;S;7.8;7.8;7.8;10
752;278723;240644;4.5;2015;1;S;7;7;7;10
752;278723;240073;4.5;2014;1;S;6.3;6.3;6.3;24
752;278723;240406;3;2013;1;S;8.5;8.5;8.5;10
752;278723;240055;3;2013;2;S;5.1;5.1;5.1;22
752;278723;240072;7.5;2015;1;N;2.9;2.9;2.9;51
752;278723;240151;4.5;2013;1;N;3.2;3.2;3.2;12
752;278723;240625;4.5;2014;2;S;6.8;6.8;6.8;10
752;278723;240032;4.5;2013;1;S;5.3;5.3;5.3;31
752;278723;240063;6;2013;1;S;5;5;5;
752;278723;240161;6;2013;2;S;5.5;5.5;5.5;23
752;278723;240162;4.5;2015;1;S;4.5;4.5;5;30
752;278723;240172;6;2015;1;N;4.3;4.3;4.3;24
752;278723;240053;6;2013;1;S;5;5;5;
752;278723;240151;4.5;2013;2;N;3.4;3.4;3.4;30
752;278723;240054;4.5;2013;1;S;5.4;5.4;5.4;
752;278723;240132;4.5;2013;1;S;5;5;5;
752;278723;240061;6;2013;1;S;5.3;5.3;5.3;11
752;278723;240064;3;2013;2;S;8.8;8.8;8.8;14
752;278723;240062;4.5;2014;1;S;5;5;5;22
752;278723;240171;6;2013;1;S;7.6;7.6;7.6;
752;278723;240131;6;2013;1;S;5.8;5.8;5.8;
752;278723;240061;6;2012;2;N;4.2;4.2;4.2;
752;278723;240043;4.5;2013;1;S;5;5;5;
752;278723;240031;6;2013;1;S;4;4;5;
752;278723;240630;4.5;2014;2;S;8.3;8.3;8.3;10
752;278723;240044;3;2013;1;S;7.8;7.8;7.8;21
752;278723;240052;6;2013;1;S;5.2;5.2;5.2;41
752;278723;240042;6;2013;1;S;5.6;5.6;5.6;
752;278723;240151;4.5;2014;1;S;5.7;5.7;5.7;11
752;278723;240172;6;2016;1;S;5.1;5.1;5.1;10
752;278723;240041;6;2013;1;S;5;5;5;
752;278723;240133;6;2013;1;S;5;5;5;
752;278725;240052;6;2013;2;N;0;4.4;4.4;33
752;278725;240031;6;2013;1;N;4.3;4.3;4.3;50
752;278725;240053;6;2013;1;S;6.2;6.2;6.2;
752;278725;240162;4.5;2013;2;S;5.3;5.3;5.3;40
752;278725;240406;3;2013;1;S;8.3;8.3;8.3;
752;278725;240042;6;2013;1;S;5.2;5.2;5.2;
752;278725;240044;3;2014;2;S;7;7;7;43
752;278725;240151;4.5;2014;1;N;3.7;3.7;3.7;34
752;278725;240064;3;2014;1;S;9.1;9.1;9.1;21
752;278725;240061;6;2014;1;S;5;5;5;13
752;278725;240063;6;2013;1;S;4.7;4.7;5;
752;278725;240072;7.5;2013;2;S;5.4;5.4;5.4;34
752;278725;240141;6;2013;1;S;5.7;5.7;5.7;
752;278725;240A007;1;2011;2;S;;;;
752;278725;240180;12;2015;1;S;8.5;8.5;8.5;10
752;278725;240051;6;2013;1;S;5.3;5.3;5.3;50
752;278725;240052;6;2014;1;S;5.6;5.6;5.6;10
752;278725;240043;4.5;2013;1;S;5.9;5.9;5.9;
752;278725;240054;4.5;2013;1;S;5;5;5;
752;278725;240172;6;2013;2;S;5.1;5.1;5.1;43
752;278725;240151;4.5;2014;2;S;5;5;5;40
752;278725;240073;4.5;2014;1;N;0;0;0;33
752;278725;240162;4.5;2013;1;N;4.1;4.1;4.1;20
752;278725;240062;4.5;2013;2;S;5;5;5;42
752;278725;240073;4.5;2014;2;S;5.4;5.4;5.4;30
752;278725;240041;6;2015;1;S;5;5;5;40
752;278725;240A011;3;2013;2;S;;;;
752;278725;240032;4.5;2013;1;S;5;5;5;21
752;278725;240161;6;2013;1;S;5.1;5.1;5.1;33
752;278725;240052;6;2013;1;N;4.4;4.4;4.4;42
752;278725;240131;6;2013;1;S;6.3;6.3;6.3;
752;278725;240031;6;2013;2;S;5;5;5;10
752;278725;240033;4.5;2013;1;S;4.1;4.1;5;
752;278725;240041;6;2014;2;N;4.2;4.2;4.2;40
752;278725;240071;6;2014;1;S;5.9;5.9;5.9;32
752;278725;240171;6;2014;1;S;5.9;5.9;5.9;22
752;278725;240132;4.5;2013;1;S;5.9;5.9;5.9;
752;278725;240A007;1;2013;1;S;;;;
752;278725;240133;6;2013;1;S;6;6;6;
752;278725;240055;3;2013;1;S;4.8;4.8;5;
752;278727;240131;6;2013;1;S;5.3;5.3;5.3;
752;278727;240501;3;2013;1;S;9.3;9.3;9.3;
752;278727;240151;4.5;2014;2;N;4.2;4.2;4.2;41
752;278727;240061;6;2013;1;N;0;0;0;21
752;278727;240162;4.5;2015;2;N;0;0;0;40
752;278727;240044;3;2013;1;S;8.5;8.5;8.5;11
752;278727;240061;6;2013;2;N;0;0;0;20
752;278727;240151;4.5;2015;1;S;5.6;5.6;5.6;42
752;278727;240031;6;2013;1;S;5;5;5;
752;278727;240062;4.5;2014;1;N;0;0;0;12
752;278727;240052;6;2013;1;N;0;0;0;34
752;278727;240043;4.5;2013;1;S;5;5;5;
752;278727;240132;4.5;2013;1;N;4.4;4.4;4.4;
752;278727;240032;4.5;2015;1;N;0;0;0;42
752;278727;240052;6;2013;2;N;0;0;0;30
752;278727;240032;4.5;2015;2;N;0;0;0;42
752;278727;240061;6;2015;2;N;2.8;2.8;2.8;40
752;278727;240062;4.5;2013;1;N;0;0;0;21
752;278727;240051;6;2013;2;N;4.6;4.6;4.6;30
752;278727;240162;4.5;2016;2;N;0;0;0;40
752;278727;240061;6;2016;1;N;4;4;4;42
752;278727;240042;6;2013;1;S;6.5;6.5;6.5;
752;278727;240062;4.5;2014;2;N;0;0;0;41
752;278727;240063;6;2014;2;N;3.5;4.7;4.7;10
752;278727;240061;6;2014;1;N;0;0;0;10
752;278727;240062;4.5;2015;2;S;5.5;5.5;5.5;41
752;278727;240051;6;2013;1;N;4.6;4.6;4.6;10
752;278727;240032;4.5;2013;1;N;0;0;0;51
752;278727;240032;4.5;2016;1;N;0;0;0;51
752;278727;240053;6;2013;1;S;5;5;5;
752;278727;240062;4.5;2013;2;N;0;0;0;21
752;278727;240063;6;2014;1;N;4.7;4.7;4.7;10
752;278727;240162;4.5;2015;1;N;0;0;0;40
752;278727;240054;4.5;2013;1;S;6.4;6.4;6.4;
752;278727;240055;3;2013;1;S;5.6;5.6;5.6;
752;278727;240033;4.5;2013;1;S;5.4;5.4;5.4;
752;278727;240402;3;2013;1;S;7.2;7.2;7.2;
752;278727;240052;6;2015;1;N;1.1;1.1;1.1;41
752;278727;240063;6;2015;1;N;2.2;4.7;4.7;33
752;278727;240032;4.5;2014;2;N;0;0;0;42
752;278727;240052;6;2014;1;N;3.5;3.5;3.5;10
752;278727;240141;6;2013;1;S;5;5;5;
752;278727;240063;6;2013;2;N;1.9;1.9;1.9;30
752;278727;240052;6;2014;2;N;1.8;1.8;1.8;40
752;278727;240051;6;2014;1;S;5;5;5;40
752;278727;240052;6;2016;2;N;0;0;0;40
752;278727;240063;6;2013;1;N;3.2;3.2;3.2;21
752;278727;240133;6;2013;1;N;4.3;4.3;4.3;
752;278727;240041;6;2013;1;S;6.6;6.6;6.6;
752;278727;240063;6;2016;1;N;3.4;4.7;4.7;40
752;278728;240131;6;2013;1;S;5;5;5;
752;278728;240402;3;2013;1;S;6.3;6.3;6.3;
752;278728;240054;4.5;2013;1;S;5.4;5.4;5.4;
752;278728;240062;4.5;2013;1;S;6.7;6.7;6.7;22
752;278728;240063;6;2013;1;N;4.5;4.5;4.5;
752;278728;240141;6;2013;1;S;5;5;5;
752;278728;240042;6;2013;1;S;5;5;5;
752;278728;240133;6;2013;1;N;4.3;4.3;4.3;30
752;278728;240032;4.5;2013;1;N;2;2;2;22
752;278728;240053;6;2013;1;S;5;5;5;50
752;278728;240161;6;2013;1;N;2.5;2.5;2.5;21
752;278728;240033;4.5;2013;1;S;5;5;5;
752;278728;240044;3;2013;1;S;7;7;7;23
752;278728;240031;6;2013;1;N;2.1;2.1;2.1;50
752;278728;240052;6;2013;1;S;6.2;6.2;6.2;
752;278728;240043;4.5;2013;1;S;6.2;6.2;6.2;
752;278728;240132;4.5;2013;1;S;5;5;5;
752;278729;240161;6;2013;1;N;2.5;2.5;2.5;33
752;278729;240032;4.5;2013;1;S;5.8;5.8;5.8;42
752;278729;240648;3;2014;1;S;6.8;6.8;6.8;10
752;278729;240061;6;2013;1;S;5;5;5;
752;278729;240033;4.5;2013;1;S;6.7;6.7;6.7;
752;278729;240062;4.5;2013;1;S;6.1;6.1;6.1;32
752;278729;240161;6;2013;2;N;4;4;4;30
752;278729;240132;4.5;2013;1;S;7;7;7;
752;278729;240043;4.5;2013;1;S;6.5;6.5;6.5;
752;278729;240044;3;2013;1;S;6;6;6;
752;278729;240627;3;2014;2;S;7.2;7.2;7.2;10
752;278729;240073;4.5;2013;1;S;7.4;7.4;7.4;24
752;278729;240041;6;2013;1;S;9;9;9;
752;278729;240162;4.5;2013;2;N;4.4;4.4;4.4;50
752;278729;240055;3;2013;1;S;7.9;7.9;7.9;
752;278729;240131;6;2013;1;S;6;6;6;
752;278729;240151;4.5;2013;2;S;4.4;4.4;5;30
752;278729;240071;6;2013;2;S;6.3;6.3;6.3;20
752;278729;240162;4.5;2014;1;S;5.3;5.3;5.3;30
752;278729;240052;6;2013;1;S;7;7;7;
752;278729;240051;6;2014;1;N;3.1;3.1;3.1;10
752;278729;240172;6;2013;1;S;5.1;5.1;5.1;42
752;278729;240063;6;2013;1;S;5.3;5.3;5.3;
752;278729;240133;6;2013;1;S;4.1;4.1;5;
752;278729;240053;6;2013;2;S;5;5;5;30
752;278729;240406;3;2013;1;S;6.6;6.6;6.6;
752;278729;240072;7.5;2013;1;S;6;6;6;43
752;278729;240161;6;2014;1;S;6.6;6.6;6.6;30
752;278729;240042;6;2013;1;S;5.6;5.6;5.6;
752;278729;240051;6;2013;2;N;1.7;1.7;1.7;30
752;278729;240638;4.5;2014;1;S;5.7;5.7;5.7;10
752;278729;240064;3;2013;1;S;7.5;7.5;7.5;31
752;278729;240171;6;2013;1;S;9.9;9.9;9.9;
752;278729;240141;6;2013;1;S;6.4;6.4;6.4;
752;278729;240054;4.5;2013;1;S;5.6;5.6;5.6;
752;278729;240180;12;2014;1;S;6;6;6;10
752;278729;240051;6;2014;2;S;6.4;6.4;6.4;10
752;278729;240639;4.5;2014;1;S;8.4;8.4;8.4;10
752;278729;240031;6;2013;1;S;6.3;6.3;6.3;
752;278730;240180;12;2014;1;S;9;9;9;10
752;278730;240071;6;2013;2;S;7.2;7.2;7.2;30
752;278730;240406;3;2013;1;S;5;5;5;
752;278730;240051;6;2014;1;S;5.4;5.4;5.4;40
752;278730;240162;4.5;2013;1;N;3.3;3.3;3.3;10
752;278730;240041;6;2013;1;S;5.7;5.7;5.7;
752;278730;240132;4.5;2013;1;S;5.9;5.9;5.9;
752;278730;240172;6;2013;1;S;5.4;5.4;5.4;
752;278730;240064;3;2013;1;S;9;9;9;32
752;278730;240042;6;2013;1;S;5.6;5.6;5.6;
752;278730;240031;6;2013;1;S;5.2;5.2;5.2;
752;278730;240A008;1;2013;2;S;;;;
752;278730;280A006;3;2012;2;S;;;;
752;278730;240032;4.5;2013;1;S;7;7;7;
752;278730;240161;6;2013;2;S;5.7;5.7;5.7;50
752;278730;240073;4.5;2013;1;S;5.9;5.9;5.9;
752;278730;240151;4.5;2013;1;S;5.2;5.2;5.2;11
752;278730;240051;6;2013;2;N;4.2;4.2;4.2;10
752;278730;240131;6;2013;1;S;5.8;5.8;5.8;
752;278730;240063;6;2013;1;S;5;5;5;
752;278730;240162;4.5;2013;2;S;4.9;4.9;5;50
