CODEX;CODASS;CREDITS;CURS;Q;APR;NF;GR
275904;240022;6;2014;2;S;5.3;50
275937;240022;6;2014;1;N;1.9;11
275937;240024;4.5;2014;2;S;6.3;80
275937;240011;6;2013;1;N;2.9;80
275937;240025;7.5;2014;2;S;6.9;52
275937;240025;7.5;2013;2;N;0.4;81
275937;240025;7.5;2014;1;N;3.1;11
275937;240022;6;2014;2;S;5.8;80
275937;240012;6;2013;1;N;4;80
275937;240014;6;2013;1;S;5;80
275937;240012;6;2013;2;S;6.1;20
275937;240024;4.5;2013;2;N;1.5;70
275937;240013;6;2013;1;N;4.4;80
275937;240015;6;2013;2;S;5.3;22
275937;240023;6;2014;1;N;3.6;30
275937;240021;6;2014;2;N;3.3;80
275937;240013;6;2013;2;S;5;20
275937;240011;6;2013;2;N;4.2;20
275937;240015;6;2013;1;N;1.6;81
275937;240024;4.5;2014;1;N;3.9;20
275937;240023;6;2014;2;S;6;40
275943;240011;6;2013;1;S;7.5;40
275943;240014;6;2013;1;S;8.6;40
275943;240024;4.5;2013;2;S;5.5;10
275943;240022;6;2013;2;S;5.1;10
275943;240023;6;2013;2;S;6;10
275943;240015;6;2013;1;S;7.4;43
275943;240025;7.5;2013;2;S;7.5;12
275943;240021;6;2013;2;S;7;10
275943;240012;6;2013;1;S;8.1;40
275943;240013;6;2013;1;S;7.6;40
275945;240011;6;2013;1;N;3.5;50
275945;240013;6;2013;1;S;6.2;50
275945;240012;6;2013;2;S;6.2;20
275945;240014;6;2013;1;S;6.7;50
275945;240022;6;2013;2;N;3.3;60
275945;240015;6;2013;1;S;7.2;52
275945;240022;6;2014;1;S;5;11
275945;240024;4.5;2013;2;S;5;60
275945;240021;6;2013;2;S;5;60
275945;240012;6;2013;1;N;3.3;50
275945;240023;6;2014;1;S;5;10
275945;240011;6;2013;2;S;6;20
275945;240023;6;2013;2;N;4;60
275945;240025;7.5;2014;1;S;6.5;11
275958;240022;6;2013;2;S;6.1;20
275958;240012;6;2013;2;S;7.3;30
275958;240013;6;2013;1;S;6.3;60
275958;240012;6;2013;1;N;3.9;60
275958;240025;7.5;2013;2;S;5;21
275958;240024;4.5;2013;2;S;6.8;20
275958;240023;6;2013;2;S;5;10
275958;240011;6;2013;1;N;3.7;60
275958;240014;6;2013;1;S;6;60
275958;240015;6;2013;1;S;8.1;62
275958;240021;6;2013;2;S;5.1;20
275958;240011;6;2013;2;S;5.3;30
275968;240014;6;2013;1;N;0;60
275968;240015;6;2013;1;N;0.3;62
275968;240012;6;2013;1;N;0.9;60
275968;240011;6;2013;1;N;0;60
275968;240013;6;2013;1;N;1.7;60
275974;240011;6;2013;1;S;5;20
275974;240022;6;2013;2;N;2.1;20
275974;240025;7.5;2013;2;S;5.2;22
275974;240023;6;2013;2;N;3.7;20
275974;240015;6;2013;2;N;4;23
275974;240024;4.5;2013;2;N;2.8;20
275974;240024;4.5;2014;1;S;5.7;20
275974;240012;6;2013;1;N;2.1;20
275974;240012;6;2013;2;S;5.4;20
275974;240023;6;2014;1;S;5.6;30
275974;240021;6;2013;2;N;3.2;20
275974;240022;6;2014;1;S;6.3;30
275974;240014;6;2013;1;N;4.9;20
275974;240021;6;2014;1;S;5.4;11
275974;240014;6;2014;1;S;5;20
275974;240015;6;2014;1;S;6.6;22
275974;240015;6;2013;1;N;0;22
275974;240013;6;2013;1;S;6.9;20
275979;240011;6;2013;1;S;5;60
275979;240025;7.5;2013;2;S;5;12
275979;240013;6;2013;1;S;5.5;60
275979;240022;6;2014;1;S;5;11
275979;240022;6;2013;2;N;4.6;10
275979;240012;6;2013;1;S;6.1;60
275979;240014;6;2013;1;S;6;60
275979;240024;4.5;2013;2;N;2.8;10
275979;240021;6;2013;2;N;4.5;10
275979;240024;4.5;2014;1;S;5.5;20
275979;240021;6;2014;1;S;7.1;20
275979;240015;6;2013;1;S;6.6;62
275979;240023;6;2013;2;S;5.8;10
276020;240022;6;2013;2;N;4.3;60
276020;240025;7.5;2013;2;S;8.3;61
276020;240022;6;2014;1;S;5;12
276020;240011;6;2013;1;N;3.3;80
276020;240012;6;2013;1;S;5;80
276020;240015;6;2013;1;S;5;82
276020;240023;6;2013;2;N;1.9;60
276020;240014;6;2013;1;S;6.5;80
276020;240013;6;2013;1;S;5;80
276020;240011;6;2013;2;S;5.7;20
276020;240023;6;2014;1;S;5;20
276020;240021;6;2014;1;S;7.1;12
276020;240024;4.5;2013;2;S;5;60
276020;240021;6;2013;2;N;4.8;60
276021;240012;6;2013;1;S;5.1;70
276021;240021;6;2013;2;S;5.5;70
276021;240011;6;2013;1;N;4.2;70
276021;240024;4.5;2013;2;N;4.4;70
276021;240025;7.5;2014;1;S;5.4;22
276021;240011;6;2013;2;S;5.4;10
276021;240023;6;2013;2;S;5.5;70
276021;240014;6;2013;1;S;6.3;70
276021;240015;6;2013;1;N;4.2;71
276021;240013;6;2013;1;S;5.7;70
276021;240024;4.5;2014;1;S;5;20
276021;240022;6;2013;2;S;6.4;70
276021;240025;7.5;2013;2;N;3;71
276021;240015;6;2013;2;S;5;11
276026;240011;6;2013;2;S;5;10
276026;240025;7.5;2014;1;S;5.4;32
276026;240013;6;2013;1;S;6.6;20
276026;240025;7.5;2013;2;N;1.6;81
276026;240024;4.5;2013;2;N;3;70
276026;240012;6;2013;1;S;5;20
276026;240021;6;2013;2;S;5.2;40
276026;240024;4.5;2014;1;S;6.8;10
276026;240023;6;2014;1;S;6;10
276026;240011;6;2013;1;N;3.8;20
276026;240023;6;2013;2;N;3.4;60
276026;240015;6;2013;1;N;4;21
276026;240015;6;2013;2;N;4;21
276026;240014;6;2013;1;S;5;20
276026;240022;6;2013;2;S;5.4;30
276026;240015;6;2014;1;S;8.7;62
276033;240013;6;2013;1;S;5;60
276033;240015;6;2013;1;S;7;62
276033;240011;6;2013;1;N;2.9;60
276033;240023;6;2013;2;S;5;70
276033;240012;6;2013;1;N;4.2;60
276033;240011;6;2014;1;S;5.6;10
276033;240022;6;2014;1;S;5.5;11
276033;240011;6;2013;2;N;4.2;10
276033;240024;4.5;2014;1;S;6.9;20
276033;240014;6;2013;1;N;4.7;60
276033;240012;6;2013;2;S;5;10
276033;240014;6;2013;2;S;5.5;20
276033;240021;6;2014;1;S;5.8;20
276033;240025;7.5;2013;2;S;5;71
276039;240024;4.5;2014;1;S;7;20
276039;240011;6;2013;1;S;5;50
276039;240015;6;2013;1;S;5.6;52
276039;240013;6;2013;1;S;6.5;50
276039;240025;7.5;2013;2;S;7;12
276039;240014;6;2013;1;S;7;50
276039;240012;6;2013;1;S;5.7;50
276039;240023;6;2013;2;N;3;10
276039;240022;6;2013;2;S;5.7;10
276039;240024;4.5;2013;2;N;3.2;10
276039;240021;6;2013;2;S;7.6;10
276039;240023;6;2014;1;S;6.5;20
276085;240024;4.5;2014;1;S;7.3;20
276085;240011;6;2013;1;S;5.3;80
276085;240014;6;2014;1;S;8.1;40
276085;240023;6;2013;2;N;2.1;70
276085;240022;6;2013;2;S;5;70
276085;240024;4.5;2013;2;N;2.9;70
276085;240021;6;2013;2;S;5.8;60
276085;240023;6;2014;1;S;6.5;10
276085;240012;6;2013;1;S;6.1;80
276085;240013;6;2013;1;S;5.4;80
276085;240015;6;2013;2;S;6.2;11
276085;240014;6;2013;2;N;4.4;10
276085;240014;6;2013;1;N;4.1;80
276085;240015;6;2013;1;N;4.3;81
276085;240025;7.5;2013;2;S;6.1;41
276102;240015;6;2013;1;N;4.5;21
276102;240013;6;2013;1;S;6.5;20
276102;240024;4.5;2013;2;N;4;50
276102;240024;4.5;2014;1;S;8.5;10
276102;240012;6;2013;1;S;5.5;20
276102;240025;7.5;2013;2;S;5.6;52
276102;240011;6;2013;1;S;6.7;20
276102;240014;6;2013;1;S;7.9;20
276102;240021;6;2013;2;S;5;50
276102;240022;6;2013;2;S;6;50
276102;240023;6;2014;1;S;5.4;10
276102;240015;6;2013;2;S;5.1;21
276102;240023;6;2013;2;N;2.8;60
276117;240021;6;2013;2;S;5.1;30
276117;240012;6;2013;1;S;5.6;10
276117;240013;6;2013;1;S;5.4;10
276117;240023;6;2013;2;N;3.3;70
276117;240024;4.5;2013;2;S;5.8;70
276117;240022;6;2013;2;N;4;50
276117;240015;6;2013;1;S;5;11
276117;240014;6;2013;1;S;6.2;10
276117;240022;6;2014;1;S;5;20
276117;240011;6;2013;1;N;2.5;10
276117;240025;7.5;2013;2;S;6.2;52
276117;240011;6;2013;2;S;5.1;10
276117;240023;6;2014;1;S;7.4;20
276128;240024;4.5;2014;1;S;6.6;10
276128;240022;6;2014;1;S;5.1;11
276128;240015;6;2013;1;S;6.5;62
276128;240024;4.5;2013;2;N;3.4;60
276128;240021;6;2013;2;S;6.1;60
276128;240011;6;2013;2;S;6.2;10
276128;240014;6;2013;1;S;6;60
276128;240013;6;2013;1;S;5;60
276128;240025;7.5;2013;2;S;6;61
276128;240012;6;2013;1;N;4.4;60
276128;240023;6;2013;2;S;5;60
276128;240011;6;2013;1;N;3.3;60
276128;240022;6;2013;2;N;4.2;60
276128;240012;6;2013;2;S;6;10
276139;240015;6;2013;1;S;6.7;53
276139;240024;4.5;2013;2;N;4.7;20
276139;240023;6;2014;1;S;6.5;30
276139;240011;6;2013;1;S;5;50
276139;240022;6;2013;2;N;4.4;20
276139;240021;6;2013;2;N;3.1;20
276139;240025;7.5;2013;2;N;2.4;22
276139;240022;6;2014;1;S;5;12
276139;240014;6;2013;1;S;7.2;50
276139;240012;6;2013;1;S;7;50
276139;240013;6;2013;1;S;5.9;50
276139;240023;6;2013;2;N;4.1;20
276139;240021;6;2014;1;S;6.2;12
276139;240024;4.5;2014;1;S;5;20
276139;240025;7.5;2014;1;S;6;32
276146;240011;6;2013;1;S;6.8;40
276146;240022;6;2013;2;S;5.5;10
276146;240024;4.5;2013;2;S;8.3;10
276146;240023;6;2013;2;S;6;10
276146;240014;6;2013;1;S;9.7;40
276146;240021;6;2013;2;S;7.5;10
276146;240012;6;2013;1;S;6.5;40
276146;240015;6;2013;1;S;9.1;43
276146;240013;6;2013;1;S;7.4;40
276146;240025;7.5;2013;2;S;5.9;12
276164;240014;6;2013;1;S;6.3;70
276164;240012;6;2013;1;S;5.3;70
276164;240015;6;2013;2;S;6.6;11
276164;240013;6;2014;1;S;6.7;100
276164;240021;6;2013;2;N;2.8;20
276164;240022;6;2014;1;S;5.9;20
276164;240021;6;2014;1;S;7.1;11
276164;240011;6;2013;1;S;5.7;70
276164;240013;6;2013;1;N;4.6;70
276164;240024;4.5;2013;2;S;7;20
276164;240015;6;2013;1;N;1.4;72
276164;240023;6;2013;2;S;5;80
276164;240022;6;2013;2;N;1.4;20
276164;240025;7.5;2014;1;S;5;22
276166;240021;6;2014;2;S;7;80
276166;240021;6;2013;2;N;3.2;80
276166;240024;4.5;2014;1;S;7.3;10
276166;240015;6;2013;1;N;0.6;61
276166;240012;6;2013;1;N;3.5;60
276166;240025;7.5;2013;2;S;5.4;81
276166;240015;6;2013;2;N;3.4;11
276166;240012;6;2014;1;S;5.4;40
276166;240023;6;2014;2;S;7.7;80
276166;240014;6;2013;1;S;5.8;60
276166;240024;4.5;2013;2;N;3.5;80
276166;240023;6;2013;2;N;3.4;80
276166;240023;6;2014;1;N;4.3;30
276166;240013;6;2013;1;S;5;60
276166;240015;6;2014;1;S;9.1;41
276166;240011;6;2013;1;S;5;60
276166;240012;6;2013;2;N;4;10
276166;240022;6;2014;2;S;5;80
276167;240022;6;2013;2;S;5;20
276167;240025;7.5;2013;2;N;4.8;22
276167;240025;7.5;2014;1;S;5.9;22
276167;240024;4.5;2013;2;S;5;20
276167;240014;6;2013;1;S;7.7;50
276167;240023;6;2013;2;N;3.3;60
276167;240021;6;2013;2;N;4.5;20
276167;240021;6;2014;1;S;5.3;20
276167;240011;6;2013;1;S;5;50
276167;240015;6;2013;1;S;8.3;51
276167;240023;6;2014;1;S;6.2;20
276167;240012;6;2013;1;N;4.5;50
276167;240013;6;2013;1;S;5.9;50
276167;240012;6;2014;1;S;5.1;40
276179;240013;6;2013;2;N;4.4;10
276179;240014;6;2013;2;N;4.1;10
276179;240013;6;2013;1;N;3.9;80
276179;240012;6;2013;2;N;0;10
276179;240011;6;2013;1;N;2.7;80
276179;240025;7.5;2013;2;S;5.4;81
276179;240015;6;2013;1;N;4.3;81
276179;240015;6;2013;2;S;6.2;12
276179;240012;6;2013;1;N;1.1;80
276179;240014;6;2013;1;N;4.1;80
276179;240011;6;2013;2;N;1.9;10
276184;240012;6;2013;1;S;5.6;70
276184;240013;6;2013;1;S;6;70
276184;240021;6;2013;2;S;6.3;10
276184;240022;6;2014;1;S;6.7;11
276184;240022;6;2013;2;N;3.4;10
276184;240024;4.5;2013;2;N;4.6;10
276184;240024;4.5;2014;1;S;6;10
276184;240025;7.5;2013;2;S;5.5;11
276184;240023;6;2013;2;S;5.4;10
276184;240011;6;2013;1;S;5.7;70
276184;240014;6;2013;1;S;7.3;70
276184;240015;6;2013;1;S;8.2;72
276198;240012;6;2013;1;S;6.3;40
276198;240011;6;2013;1;S;6.5;40
276198;240015;6;2013;1;S;5;42
276198;240014;6;2013;1;S;7.8;40
276198;240013;6;2013;1;S;5.7;40
276198;240022;6;2013;2;S;5;10
276198;240023;6;2013;2;N;3.8;10
276198;240024;4.5;2014;1;S;5.1;10
276198;240025;7.5;2013;2;S;5.3;12
276198;240021;6;2013;2;S;6;10
276198;240023;6;2014;1;S;5;30
276198;240024;4.5;2013;2;N;2.8;10
276205;240013;6;2013;1;S;8.1;40
276205;240011;6;2013;1;S;7.6;40
276205;240014;6;2013;1;S;8.2;40
276205;240025;7.5;2013;2;S;9.3;41
276205;240022;6;2013;2;S;7.8;40
276205;240024;4.5;2013;2;S;7.3;40
276205;240012;6;2013;1;S;7.9;40
276205;240015;6;2013;1;S;10;41
276205;240023;6;2013;2;S;5;40
276205;240021;6;2013;2;S;9;40
276229;240012;6;2013;1;S;5;80
276229;240011;6;2014;1;S;5.6;50
276229;240022;6;2013;2;N;2.1;60
276229;240024;4.5;2014;1;N;4.7;10
276229;240021;6;2013;2;S;5;60
276229;240023;6;2014;1;S;5;30
276229;240025;7.5;2014;2;S;5;81
276229;240013;6;2014;1;S;5;50
276229;240011;6;2013;1;N;4.1;80
276229;240025;7.5;2013;2;N;1.7;62
276229;240015;6;2013;2;S;5;12
276229;240014;6;2013;2;S;5.3;10
276229;240023;6;2013;2;N;2.6;60
276229;240025;7.5;2014;1;N;3.4;11
276229;240014;6;2013;1;N;3.5;80
276229;240015;6;2013;1;N;2.2;82
276229;240013;6;2013;2;N;3.4;10
276229;240022;6;2014;1;S;5;11
276229;240013;6;2013;1;N;3.6;80
276229;240024;4.5;2014;2;S;6.4;20
276239;240013;6;2013;1;S;6.1;70
276239;240022;6;2013;2;S;5.3;60
276239;240024;4.5;2013;2;S;5.1;60
276239;240015;6;2013;1;N;2.2;71
276239;240011;6;2013;1;S;5.5;70
276239;240014;6;2013;1;S;6.7;70
276239;240025;7.5;2013;2;S;9.1;61
276239;240015;6;2013;2;S;7.6;21
276239;240021;6;2013;2;S;6.1;60
276239;240012;6;2013;1;S;5.6;70
276239;240023;6;2013;2;S;5;60
276244;240013;6;2013;1;S;7.3;40
276244;240024;4.5;2013;2;S;5.6;10
276244;240012;6;2013;1;S;7.5;40
276244;240021;6;2013;2;S;7.6;10
276244;240023;6;2013;2;S;6;10
276244;240011;6;2013;1;S;7.2;40
276244;240022;6;2013;2;S;5.4;10
276244;240014;6;2013;1;S;8.3;40
276244;240015;6;2013;1;S;9;41
276244;240025;7.5;2013;2;S;6;12
276248;240022;6;2014;1;S;5;30
276248;240013;6;2014;1;S;5.5;10
276248;240011;6;2013;1;N;2.6;90
276248;240011;6;2013;2;S;5.1;20
276248;240014;6;2013;1;S;6;90
276248;240023;6;2014;1;N;1;30
276248;240021;6;2014;1;S;5;30
276248;240025;7.5;2014;2;S;7.7;72
276248;240024;4.5;2013;2;S;6.5;80
276248;240013;6;2013;1;N;2.6;90
276248;240015;6;2013;1;S;5;91
276248;240012;6;2013;2;S;5;20
276248;240023;6;2014;2;S;5.5;80
276248;240025;7.5;2014;1;N;3.4;32
276248;240012;6;2013;1;N;2.8;90
276248;240025;7.5;2013;2;N;0.8;71
276248;240013;6;2013;2;N;4.1;20
276260;240013;6;2013;1;S;5.9;10
276260;240024;4.5;2014;1;S;6.4;10
276260;240022;6;2013;2;S;6.1;10
276260;240012;6;2013;1;S;6.6;10
276260;240015;6;2013;1;S;6.4;11
276260;240024;4.5;2013;2;N;4;10
276260;240011;6;2013;1;S;6;10
276260;240025;7.5;2013;2;S;6.7;22
276260;240014;6;2014;1;S;5.3;10
276260;240014;6;2013;1;N;4.5;10
276260;240023;6;2013;2;S;5.2;10
276260;240021;6;2013;2;S;5.6;20
276266;240011;6;2013;2;N;3;20
276266;240024;4.5;2013;2;S;5;80
276266;240025;7.5;2013;2;S;6.1;82
276266;240011;6;2013;1;N;3.3;90
276266;240013;6;2013;1;S;5;90
276266;240022;6;2013;2;N;1;80
276266;240022;6;2014;1;S;5.9;11
276266;240015;6;2013;1;S;7;92
276266;240021;6;2013;2;S;5;80
276266;240012;6;2013;1;S;5;90
276266;240014;6;2013;1;S;7.1;90
276266;240023;6;2013;2;N;3.4;80
276266;240011;6;2014;1;S;6.1;50
276266;240023;6;2014;1;S;7.4;20
276273;240015;6;2013;1;S;9.1;
276273;240024;4.5;2014;1;S;5.8;20
276273;240011;6;2013;1;S;7.1;10
276273;240013;6;2013;1;S;8.5;
276273;240014;6;2013;2;S;6;10
276273;240023;6;2014;1;S;6.6;10
276273;240025;7.5;2014;1;S;8.4;11
276273;240021;6;2013;2;S;8.7;10
276273;240012;6;2013;1;S;6.6;80
276273;240022;6;2013;2;S;7.3;20
276290;240011;6;2013;1;N;4.5;60
276290;240015;6;2013;1;S;5.4;62
276290;240013;6;2013;1;S;6.5;60
276290;240011;6;2013;2;S;5;20
276290;240023;6;2013;2;N;4.2;60
276290;240021;6;2013;2;S;6.3;60
276290;240012;6;2013;1;S;5.5;60
276290;240024;4.5;2013;2;S;5;60
276290;240014;6;2013;1;S;6;60
276290;240023;6;2014;1;S;5;30
276290;240022;6;2013;2;N;3.8;60
276290;240025;7.5;2013;2;S;6.1;61
276290;240022;6;2014;1;S;5.2;11
276292;240015;6;2013;1;S;8.2;101
276292;240023;6;2014;1;N;1.3;30
276292;240011;6;2013;2;N;2.4;10
276292;240011;6;2014;1;N;1.4;100
276292;240022;6;2013;2;N;1.1;80
276292;240021;6;2014;1;N;4;12
276292;240021;6;2014;2;N;4;80
276292;240011;6;2014;2;S;5.7;30
276292;240013;6;2013;2;S;5.3;10
276292;240014;6;2013;1;S;5;100
276292;240023;6;2013;2;N;2.4;80
276292;240012;6;2013;1;N;2.1;100
276292;240013;6;2013;1;N;4.6;100
276292;240024;4.5;2013;2;N;3.5;80
276292;240012;6;2014;1;N;2;100
276292;240025;7.5;2013;2;S;5.3;82
276292;240024;4.5;2014;1;N;1.5;10
276292;240011;6;2013;1;N;1.4;100
276292;240012;6;2013;2;N;3.3;10
276292;240021;6;2013;2;N;3.2;80
276292;240022;6;2014;1;N;0;12
276304;240011;6;2013;1;N;4.4;90
276304;240014;6;2013;1;S;7.1;90
276304;240022;6;2013;2;S;5;70
276304;240024;4.5;2013;2;S;5.6;70
276304;240023;6;2014;1;S;8;10
276304;240015;6;2013;1;S;7.3;91
276304;240011;6;2014;1;S;6.5;50
276304;240025;7.5;2013;2;S;5;71
276304;240012;6;2013;1;S;6.1;90
276304;240013;6;2013;1;S;5.3;90
276304;240023;6;2013;2;N;3.1;70
276304;240021;6;2013;2;S;5.5;70
276317;240022;6;2013;2;S;8.2;50
276317;240011;6;2013;1;S;10;10
276317;240014;6;2013;1;S;9.6;10
276317;240013;6;2013;1;S;9.7;10
276317;240012;6;2013;1;S;9.5;10
276317;240015;6;2013;1;S;10;11
276317;240024;4.5;2013;2;S;9;50
276317;240023;6;2013;2;S;9.7;50
276317;240021;6;2013;2;S;9.6;50
276317;240025;7.5;2013;2;S;8.7;52
276329;240014;6;2013;1;S;6;80
276329;240024;4.5;2013;2;N;4.5;70
276329;240012;6;2013;1;S;5.2;80
276329;240013;6;2013;2;S;5.7;20
276329;240015;6;2013;1;S;5.3;82
276329;240022;6;2013;2;S;5.8;30
276329;240024;4.5;2014;1;S;5;20
276329;240013;6;2013;1;N;4.1;80
276329;240025;7.5;2013;2;S;5;61
276329;240023;6;2014;1;S;5;10
276329;240011;6;2013;1;N;0;80
276329;240011;6;2013;2;S;5;20
276329;240021;6;2014;1;S;6.6;30
276330;240015;6;2013;1;S;5.7;71
276330;240024;4.5;2013;2;S;6.2;20
276330;240023;6;2013;2;S;7.1;20
276330;240013;6;2013;1;S;6.8;70
276330;240022;6;2013;2;S;8.1;20
276330;240011;6;2013;1;S;6.9;70
276330;240012;6;2013;1;S;7.2;70
276330;240025;7.5;2013;2;S;7.8;22
276330;240014;6;2013;1;S;6.1;70
276330;240021;6;2013;2;S;7;20
276343;240023;6;2014;1;N;4.1;30
276343;240022;6;2014;1;N;2.8;12
276343;240022;6;2014;2;S;7.8;80
276343;240014;6;2013;1;S;5.3;80
276343;240013;6;2013;1;S;5;80
276343;240021;6;2014;1;N;1.7;12
276343;240022;6;2013;2;N;1;70
276343;240024;4.5;2013;2;N;2.3;70
276343;240023;6;2014;2;N;4.1;30
276343;240021;6;2013;2;N;2.9;70
276343;240015;6;2014;2;S;6.2;31
276343;240023;6;2013;2;N;3.6;70
276343;240024;4.5;2014;1;S;6.6;10
276343;240015;6;2013;1;N;4.6;82
276343;240011;6;2013;1;N;4.6;80
276343;240012;6;2013;1;S;5;80
276343;240025;7.5;2013;2;N;2.9;71
276343;240025;7.5;2014;1;N;4.4;32
276356;240011;6;2013;1;S;7;
276356;240014;6;2013;1;S;9.4;20
276356;240022;6;2013;2;S;7.5;
276356;240015;6;2013;1;S;8.6;21
276356;240012;6;2013;1;S;8;
276356;240023;6;2014;1;S;8;
276356;240024;4.5;2013;2;S;8.2;50
276356;240021;6;2013;2;S;8.8;30
276356;240025;7.5;2014;1;S;7.4;21
276356;240013;6;2013;1;S;9;
276359;240015;6;2013;1;S;7.4;92
276359;240025;7.5;2013;2;S;6.9;51
276359;240024;4.5;2013;2;S;6.7;50
276359;240012;6;2013;1;S;8.4;90
276359;240014;6;2013;1;S;8.8;90
276359;240023;6;2013;2;S;8.2;50
276359;240011;6;2013;1;S;7.3;90
276359;240021;6;2013;2;S;7;50
276359;240013;6;2013;1;S;7.3;90
276359;240022;6;2013;2;S;5.6;50
276382;240011;6;2013;1;N;4.6;60
276382;240015;6;2013;2;N;4.3;21
276382;240015;6;2014;1;S;7.4;52
276382;240012;6;2013;1;S;5.1;60
276382;240013;6;2013;1;S;5.1;60
276382;240022;6;2013;2;N;3.2;80
276382;240025;7.5;2014;1;S;6;32
276382;240021;6;2013;2;S;5.2;80
276382;240014;6;2013;1;N;3.1;60
276382;240014;6;2013;2;S;5.2;10
276382;240024;4.5;2013;2;N;4;80
276382;240022;6;2014;1;S;5.4;20
276382;240011;6;2013;2;S;6;20
276382;240015;6;2013;1;N;1.5;61
276382;240023;6;2014;1;S;5.3;30
276382;240024;4.5;2014;1;S;5.1;20
276392;240012;6;2013;1;S;6.4;50
276392;240013;6;2013;1;S;6.6;50
276392;240011;6;2013;1;S;5.9;50
276392;240022;6;2013;2;S;5;10
276392;240024;4.5;2013;2;S;6.5;10
276392;240014;6;2013;1;S;8.2;50
276392;240021;6;2013;2;S;6.3;10
276392;240023;6;2013;2;S;5;10
276392;240015;6;2013;1;S;9;52
276392;240025;7.5;2013;2;S;6.9;11
276397;240012;6;2013;1;N;3.5;70
276397;240022;6;2014;2;S;6;80
276397;240015;6;2013;1;S;6.1;72
276397;240023;6;2014;1;S;5.4;10
276397;240012;6;2013;2;S;6.5;20
276397;240014;6;2013;1;S;7.3;70
276397;240025;7.5;2013;2;S;7.3;71
276397;240021;6;2014;1;N;3.9;12
276397;240021;6;2014;2;S;5.4;80
276397;240011;6;2013;1;N;3.7;70
276397;240011;6;2013;2;S;6;20
276397;240024;4.5;2013;2;S;5;70
276397;240013;6;2013;1;S;6.6;70
276397;240023;6;2013;2;N;3;70
276397;240022;6;2014;1;N;4.1;12
276400;240014;6;2013;1;S;6.7;60
276400;240025;7.5;2013;2;N;2.6;71
276400;240013;6;2013;1;S;5.1;60
276400;240024;4.5;2013;2;N;3.9;70
276400;240012;6;2013;2;N;4.3;10
276400;240023;6;2013;2;N;2.1;70
276400;240011;6;2013;1;N;2.4;60
276400;240015;6;2013;1;S;7;61
276400;240011;6;2013;2;N;3.3;30
276400;240012;6;2013;1;N;3.9;60
276407;240014;6;2013;1;S;7;100
276407;240011;6;2013;1;N;3.9;100
276407;240013;6;2013;2;N;1.6;30
276407;240013;6;2013;1;N;3.2;100
276407;240011;6;2013;2;N;0;30
276407;240025;7.5;2013;2;N;0.6;71
276407;240012;6;2013;1;N;4.4;100
276407;240015;6;2013;1;S;6.2;101
276407;240021;6;2013;2;N;2;70
276414;240014;6;2013;1;S;9.3;70
276414;240013;6;2013;1;S;8.4;70
276414;240025;7.5;2013;2;S;8.4;51
276414;240021;6;2013;2;S;8;50
276414;240012;6;2013;1;S;9;70
276414;240015;6;2013;1;S;8;71
276414;240024;4.5;2013;2;S;8.4;50
276414;240023;6;2013;2;S;7.5;50
276414;240011;6;2013;1;S;7.1;70
276414;240022;6;2013;2;S;7.2;50
276418;240012;6;2013;1;N;4.6;20
276418;240015;6;2013;2;N;4.3;22
276418;240014;6;2013;1;N;3.8;20
276418;240012;6;2013;2;S;5.7;20
276418;240011;6;2013;1;N;4.4;20
276418;240022;6;2014;1;S;5.3;20
276418;240015;6;2013;1;N;3.8;21
276418;240011;6;2013;2;S;5;20
276418;240023;6;2014;1;N;3.6;20
276418;240023;6;2014;2;S;7.5;70
276418;240014;6;2013;2;S;9.3;20
276418;240013;6;2013;1;S;6.4;20
276418;240025;7.5;2013;2;S;6.1;81
276418;240021;6;2013;2;N;3.7;60
276418;240021;6;2014;1;S;5.9;20
276418;240024;4.5;2014;1;S;6;20
276418;240015;6;2014;1;S;7;11
276425;240025;7.5;2013;2;N;0.2;41
276425;240022;6;2013;2;N;1.4;40
276425;240023;6;2013;2;N;1.9;80
276425;240011;6;2013;1;N;4.4;70
276425;240014;6;2013;1;S;6;70
276425;240024;4.5;2013;2;N;2.6;40
276425;240015;6;2013;1;S;5.9;72
276425;240013;6;2013;1;S;6.4;70
276425;240021;6;2013;2;N;2.4;40
276425;240012;6;2013;1;S;5;70
276429;240023;6;2013;1;N;2.5;30
276429;240014;6;2013;1;S;7.4;90
276429;240015;6;2013;1;S;6.7;41
276429;240022;6;2013;2;S;7.5;70
276429;240022;6;2013;1;N;4.1;30
276429;240024;4.5;2013;2;S;6.1;80
276429;240023;6;2013;2;S;5;80
276429;240025;7.5;2013;1;S;6.1;32
276442;240025;7.5;2013;2;S;7.7;11
276442;240021;6;2013;2;S;7.4;10
276442;240012;6;2013;1;S;7;40
276442;240014;6;2013;1;S;9.4;40
276442;240013;6;2013;1;S;5.8;40
276442;240022;6;2013;2;S;5.6;10
276442;240024;4.5;2013;2;S;5;10
276442;240015;6;2013;1;S;8;43
276442;240011;6;2013;1;S;6.1;40
276442;240023;6;2013;2;S;6;10
276462;240024;4.5;2013;2;N;1.6;60
276462;240011;6;2013;1;N;4.1;10
276462;240015;6;2013;1;N;3.9;12
276462;240021;6;2013;2;N;1.1;60
276462;240022;6;2013;2;N;0.7;60
276462;240015;6;2013;2;N;0.9;21
276462;240025;7.5;2013;2;N;0.3;52
276462;240023;6;2013;2;N;1.8;60
276462;240014;6;2013;1;S;6.9;10
